Date,Time sample,Region,Site,substrate,replicate,upperlimit,treatment,laser_MLLW,height above MLLW,max tide height,max tide height (m),%max tide height
june 19 2012,1,outer coast,MotelTofino,cobble,5,0.62,1,3.736834552,3.116834552,418.1856,4.181856,0.745323261
june 19 2012,1,outer coast,MotelTofino,cobble,6,0.56,2,3.736834552,3.176834552,418.1856,4.181856,0.759670958
june 19 2012,1,outer coast,MotelTofino,cobble,7,0.62,2,3.736834552,3.116834552,418.1856,4.181856,0.745323261
june 19 2012,1,outer coast,MotelTofino,cobble,8,0.6,2,3.736834552,3.136834552,418.1856,4.181856,0.750105827
june 19 2012,1,outer coast,MotelTofino,cobble,9,0.7,1,3.736834552,3.036834552,418.1856,4.181856,0.726193
june 19 2012,1,outer coast,MotelTofino,cobble,10,0.76,1,3.736834552,2.976834552,418.1856,4.181856,0.711845303
june 19 2012,1,outer coast,MotelTofino,cobble,11,0.74,2,3.736834552,2.996834552,418.1856,4.181856,0.716627869
june 19 2012,1,outer coast,MotelTofino,cobble,12,0.74,1,3.736834552,2.996834552,418.1856,4.181856,0.716627869
june 19 2012,1,outer coast,MotelTofino,bench,1,0.7,2,3.736834552,3.036834552,418.1856,4.181856,0.726193
june 19 2012,1,outer coast,MotelTofino,bench,2,0.62,1,3.736834552,3.116834552,418.1856,4.181856,0.745323261
june 19 2012,1,outer coast,MotelTofino,bench,3,0.5,2,3.736834552,3.236834552,418.1856,4.181856,0.774018654
june 19 2012,1,outer coast,MotelTofino,boulder,1,0.48,2,3.736834552,3.256834552,418.1856,4.181856,0.778801219
june 19 2012,1,outer coast,MotelTofino,bench,4,0.5,2,3.736834552,3.236834552,418.1856,4.181856,0.774018654
june 19 2012,1,outer coast,MotelTofino,bench,5,0.56,1,3.736834552,3.176834552,418.1856,4.181856,0.759670958
june 19 2012,1,outer coast,MotelTofino,bench,6,0.445,2,3.736834552,3.291834552,418.1856,4.181856,0.787170709
june 19 2012,1,outer coast,MotelTofino,boulder,2,0.7,2,3.736834552,3.036834552,418.1856,4.181856,0.726193
june 19 2012,1,outer coast,MotelTofino,boulder,3,0.56,2,3.736834552,3.176834552,418.1856,4.181856,0.759670958
june 19 2012,1,outer coast,MotelTofino,boulder,4,0.78,2,3.736834552,2.956834552,418.1856,4.181856,0.707062738
june 19 2012,1,outer coast,MotelTofino,boulder,5,0.6,2,3.736834552,3.136834552,418.1856,4.181856,0.750105827
june 20 2012,1,outer coast,BiosphereTrustTofino,bench,1,0.7,1,3.685135325,2.985135325,418.1856,4.181856,0.713830253
june 20 2012,1,outer coast,BiosphereTrustTofino,bench,2,0.82,1,3.685135325,2.865135325,418.1856,4.181856,0.68513486
june 20 2012,1,outer coast,BiosphereTrustTofino,bench,3,0.58,2,3.685135325,3.105135325,418.1856,4.181856,0.742525645
june 20 2012,1,outer coast,BiosphereTrustTofino,bench,4,0.58,2,3.685135325,3.105135325,418.1856,4.181856,0.742525645
june 20 2012,1,outer coast,BiosphereTrustTofino,bench,5,0.5,2,3.685135325,3.185135325,418.1856,4.181856,0.761655907
june 20 2012,1,outer coast,AquariumUkie1,bench,1,0.48,2,3.700276745,3.220276745,406.2984,4.062984,0.792589079
june 20 2012,1,outer coast,AquariumUkie1,bench,2,0.52,2,3.700276745,3.180276745,406.2984,4.062984,0.782744098
june 20 2012,1,outer coast,AquariumUkie1,bench,3,0.48,2,3.700276745,3.220276745,406.2984,4.062984,0.792589079
june 20 2012,1,outer coast,AquariumUkie1,bench,4,0.48,2,3.700276745,3.220276745,406.2984,4.062984,0.792589079
june 20 2012,1,outer coast,AquariumUkie1,bench,5,0.52,2,3.700276745,3.180276745,406.2984,4.062984,0.782744098
june 20 2012,1,outer coast,AquariumUkie1,bench,6,0.54,2,3.700276745,3.160276745,406.2984,4.062984,0.777821607
june 20 2012,1,outer coast,AquariumUkie2,cobble,1,0.64,.,2.608464086,1.968464086,406.2984,4.062984,0.484487285
june 20 2012,1,outer coast,AquariumUkie2,cobble,2,0.42,.,2.608464086,2.188464086,406.2984,4.062984,0.53863468
june 20 2012,1,outer coast,AquariumUkie3,cobble,3,0.42,1,3.069729046,2.649729046,406.2984,4.062984,0.652163298
june 20 2012,1,outer coast,AquariumUkie3,cobble,4,0.91,1,3.069729046,2.159729046,406.2984,4.062984,0.531562282
june 20 2012,1,outer coast,AquariumUkie3,cobble,5,0.48,1,3.069729046,2.589729046,406.2984,4.062984,0.637395827
june 20 2012,1,outer coast,AquariumUkie3,cobble,6,0.76,1,3.069729046,2.309729046,406.2984,4.062984,0.56848096
june 20 2012,1,outer coast,AquariumUkie3,cobble,7,0.2,1,3.069729046,2.869729046,406.2984,4.062984,0.706310693
june 20 2012,1,outer coast,AquariumUkie3,cobble,8,0.25,2,3.069729046,2.819729046,406.2984,4.062984,0.694004467
june 20 2012,1,outer coast,ToquartBay1,bench,1,2.37,2,4.945850858,2.575850858,403.86,4.0386,0.637807869
june 20 2012,1,outer coast,ToquartBay1,bench,2,2,2,4.945850858,2.945850858,403.86,4.0386,0.729423775
june 20 2012,1,outer coast,ToquartBay1,bench,3,2.09,2,4.945850858,2.855850858,403.86,4.0386,0.707138825
june 20 2012,1,outer coast,ToquartBay1,bench,4,2.09,2,4.945850858,2.855850858,403.86,4.0386,0.707138825
june 20 2012,1,outer coast,ToquartBay1,bench,5,2.09,2,4.945850858,2.855850858,403.86,4.0386,0.707138825
june 20 2012,1,outer coast,ToquartBay1,bench,6,2.09,2,4.945850858,2.855850858,403.86,4.0386,0.707138825
june 20 2012,1,outer coast,ToquartBay1,bench,7,2.17,2,4.945850858,2.775850858,403.86,4.0386,0.68732998
june 20 2012,1,outer coast,ToquartBay1,bench,8,2.05,2,4.945850858,2.895850858,403.86,4.0386,0.717043247
june 20 2012,1,outer coast,ToquartBay1,bench,9,2.19,2,4.945850858,2.755850858,403.86,4.0386,0.682377769
june 20 2012,1,outer coast,ToquartBay1,bench,10,2.1,2,4.945850858,2.845850858,403.86,4.0386,0.704662719
june 20 2012,1,outer coast,ToquartBay1,bench,11,2.14,2,4.945850858,2.805850858,403.86,4.0386,0.694758297
june 20 2012,1,outer coast,ToquartBay1,bench,12,2.2,2,4.945850858,2.745850858,403.86,4.0386,0.679901664
june 20 2012,1,outer coast,ToquartBay2,cobble,1,1.32,2,3.946421518,2.626421518,403.86,4.0386,0.650329698
june 20 2012,1,outer coast,ToquartBay2,cobble,2,1.08,2,3.946421518,2.866421518,403.86,4.0386,0.709756232
june 20 2012,1,outer coast,ToquartBay2,cobble,3,1.06,2,3.946421518,2.886421518,403.86,4.0386,0.714708443
june 20 2012,1,outer coast,ToquartBay2,cobble,4,0.84,2,3.946421518,3.106421518,403.86,4.0386,0.769182766
june 20 2012,1,outer coast,ToquartBay2,cobble,5,0.98,2,3.946421518,2.966421518,403.86,4.0386,0.734517288
june 20 2012,1,outer coast,ToquartBay2,cobble,6,1,2,3.946421518,2.946421518,403.86,4.0386,0.729565076
june 20 2012,1,outer coast,ToquartBay2,cobble,7,0.9,1,3.946421518,3.046421518,403.86,4.0386,0.754326132
june 20 2012,1,outer coast,ToquartBay2,cobble,8,0.94,1,3.946421518,3.006421518,403.86,4.0386,0.74442171
june 20 2012,1,outer coast,ToquartBay2,cobble,9,0.98,1,3.946421518,2.966421518,403.86,4.0386,0.734517288
june 20 2012,1,outer coast,ToquartBay2,cobble,10,0.98,1,3.946421518,2.966421518,403.86,4.0386,0.734517288
june 20 2012,1,outer coast,ToquartBay2,cobble,11,0.97,1,3.946421518,2.976421518,403.86,4.0386,0.736993393
june 20 2012,1,outer coast,ToquartBay2,cobble,12,1.04,1,3.946421518,2.906421518,403.86,4.0386,0.719660654
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,1,1.45,2,4.505011277,3.055011277,361.4928,3.614928,0.845109855
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,2,1.38,2,4.505011277,3.125011277,418.1856,4.181856,0.747278547
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,3,1.3,2,4.505011277,3.205011277,418.1856,4.181856,0.766408809
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,4,1.26,2,4.505011277,3.245011277,418.1856,4.181856,0.77597394
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,5,1.34,2,4.505011277,3.165011277,418.1856,4.181856,0.756843678
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,6,1.29,2,4.505011277,3.215011277,418.1856,4.181856,0.768800092
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,7,1.33,2,4.505011277,3.175011277,418.1856,4.181856,0.759234961
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,8,1.4,2,4.505011277,3.105011277,418.1856,4.181856,0.742495982
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,9,1.5,2,4.505011277,3.005011277,418.1856,4.181856,0.718583155
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,10,1.6,1,4.505011277,2.905011277,418.1856,4.181856,0.694670327
Aug 30 2012,2,outer coast,BiosphereTrustTofino,bench,11,1.47,1,4.505011277,3.035011277,418.1856,4.181856,0.725757003
Aug 30 2012,2,outer coast,MotelTofino,bench,1,0.74,1,3.887306411,3.147306411,418.1856,4.181856,0.752609944
Aug 30 2012,2,outer coast,MotelTofino,bench,2,0.6,2,3.887306411,3.287306411,418.1856,4.181856,0.786087902
Aug 30 2012,2,outer coast,MotelTofino,bench,3,0.8,2,3.887306411,3.087306411,418.1856,4.181856,0.738262248
Aug 30 2012,2,outer coast,MotelTofino,bench,4,0.62,2,3.887306411,3.267306411,418.1856,4.181856,0.781305337
Aug 30 2012,2,outer coast,MotelTofino,bench,5,0.72,2,3.887306411,3.167306411,418.1856,4.181856,0.75739251
Aug 30 2012,2,outer coast,MotelTofino,bench,6,0.76,1,3.887306411,3.127306411,418.1856,4.181856,0.747827379
Aug 30 2012,2,outer coast,MotelTofino,bench,7,0.58,2,3.887306411,3.307306411,418.1856,4.181856,0.790870468
Aug 30 2012,2,outer coast,MotelTofino,bench,8,0.64,2,3.887306411,3.247306411,418.1856,4.181856,0.776522771
Aug 30 2012,2,outer coast,MotelTofino,bench,9,0.78,2,3.887306411,3.107306411,418.1856,4.181856,0.743044813
Aug 30 2012,2,outer coast,MotelTofino,bench,10,0.86,2,3.887306411,3.027306411,418.1856,4.181856,0.723914551
Aug 30 2012,2,outer coast,MotelTofino,bench,11,0.68,1,3.887306411,3.207306411,418.1856,4.181856,0.76695764
Aug 30 2012,2,outer coast,MotelTofino,bench,12,0.62,2,3.887306411,3.267306411,418.1856,4.181856,0.781305337
Aug 30 2012,2,outer coast,MotelTofino,bench,13,0.62,2,3.887306411,3.267306411,418.1856,4.181856,0.781305337
Aug 30 2012,2,outer coast,MotelTofino,bench,14,0.6,2,3.887306411,3.287306411,418.1856,4.181856,0.786087902
Aug 30 2012,2,outer coast,MotelTofino,bench,15,0.64,2,3.887306411,3.247306411,418.1856,4.181856,0.776522771
Aug 30 2012,2,outer coast,MotelTofino,cobble,1,1.1,1,3.887306411,2.787306411,418.1856,4.181856,0.666523766
Aug 30 2012,2,outer coast,MotelTofino,cobble,2,1.22,1,3.887306411,2.667306411,418.1856,4.181856,0.637828373
Aug 30 2012,2,outer coast,MotelTofino,cobble,3,1.02,1,3.887306411,2.867306411,418.1856,4.181856,0.685654028
Aug 30 2012,2,outer coast,MotelTofino,cobble,4,1,1,3.887306411,2.887306411,418.1856,4.181856,0.690436593
Aug 30 2012,2,outer coast,MotelTofino,cobble,5,0.96,2,3.887306411,2.927306411,418.1856,4.181856,0.700001724
Aug 30 2012,2,outer coast,MotelTofino,cobble,6,0.88,2,3.887306411,3.007306411,418.1856,4.181856,0.719131986
Aug 30 2012,2,outer coast,MotelTofino,cobble,7,0.72,2,3.887306411,3.167306411,418.1856,4.181856,0.75739251
Aug 30 2012,2,outer coast,MotelTofino,cobble,8,0.72,2,3.887306411,3.167306411,418.1856,4.181856,0.75739251
Aug 30 2012,2,outer coast,MotelTofino,cobble,9,0.74,1,3.887306411,3.147306411,418.1856,4.181856,0.752609944
Aug 30 2012,2,outer coast,MotelTofino,cobble,10,0.8,1,3.887306411,3.087306411,418.1856,4.181856,0.738262248
Aug 30 2012,2,outer coast,MotelTofino,cobble,11,0.86,2,3.887306411,3.027306411,418.1856,4.181856,0.723914551
Aug 30 2012,2,outer coast,MotelTofino,cobble,12,0.7,2,3.887306411,3.187306411,418.1856,4.181856,0.762175075
Aug 30 2012,2,outer coast,CrabInnTofino,bench,1,1.12,2,4.261365133,3.141365133,418.1856,4.181856,0.751189217
Aug 30 2012,2,outer coast,CrabInnTofino,bench,2,0.84,2,4.261365133,3.421365133,418.1856,4.181856,0.818145133
Aug 30 2012,2,outer coast,CrabInnTofino,bench,3,1.08,2,4.261365133,3.181365133,418.1856,4.181856,0.760754347
Aug 30 2012,2,outer coast,CrabInnTofino,bench,4,1,2,4.261365133,3.261365133,418.1856,4.181856,0.779884609
Aug 30 2012,2,outer coast,CrabInnTofino,bench,5,1.08,2,4.261365133,3.181365133,418.1856,4.181856,0.760754347
Aug 30 2012,2,outer coast,CrabInnTofino,bench,6,1.095,2,4.261365133,3.166365133,418.1856,4.181856,0.757167423
Aug 30 2012,2,outer coast,CrabInnTofino,bench,7,1.06,2,4.261365133,3.201365133,418.1856,4.181856,0.765536913
Aug 30 2012,2,outer coast,CrabInnTofino,bench,8,1.12,2,4.261365133,3.141365133,418.1856,4.181856,0.751189217
Aug 30 2012,2,outer coast,CrabInnTofino,bench,9,0.96,2,4.261365133,3.301365133,418.1856,4.181856,0.78944974
Aug 30 2012,2,outer coast,CrabInnTofino,bench,10,1.1,2,4.261365133,3.161365133,418.1856,4.181856,0.755971782
Aug 30 2012,2,outer coast,CrabInnTofino,bench,11,0.94,2,4.261365133,3.321365133,418.1856,4.181856,0.794232306
Aug 30 2012,2,outer coast,CrabInnTofino,bench,12,0.94,2,4.261365133,3.321365133,418.1856,4.181856,0.794232306
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,1,1.68,1,4.261365133,2.581365133,418.1856,4.181856,0.617277384
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,2,1.64,1,4.261365133,2.621365133,418.1856,4.181856,0.626842515
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,3,1.68,1,4.261365133,2.581365133,418.1856,4.181856,0.617277384
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,4,1.44,1,4.261365133,2.821365133,418.1856,4.181856,0.674668169
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,5,1.58,1,4.261365133,2.681365133,418.1856,4.181856,0.641190211
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,6,1.76,2,4.261365133,2.501365133,418.1856,4.181856,0.598147122
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,7,1.72,1,4.261365133,2.541365133,418.1856,4.181856,0.607712253
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,8,1.74,2,4.261365133,2.521365133,418.1856,4.181856,0.602929688
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,9,1.66,1,4.261365133,2.601365133,418.1856,4.181856,0.62205995
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,10,1.66,2,4.261365133,2.601365133,418.1856,4.181856,0.62205995
Aug 30 2012,2,outer coast,CrabInnTofino,cobble,11,1.58,2,4.261365133,2.681365133,418.1856,4.181856,0.641190211
Aug 30 2012,2,outer coast,AquariumUkie1,bench,1,1.25,2,4.576278574,3.326278574,406.2984,4.062984,0.818678728
Aug 30 2012,2,outer coast,AquariumUkie1,bench,2,1.2,2,4.576278574,3.376278574,406.2984,4.062984,0.830984954
Aug 30 2012,2,outer coast,AquariumUkie1,bench,3,1.27,2,4.576278574,3.306278574,406.2984,4.062984,0.813756238
Aug 30 2012,2,outer coast,AquariumUkie1,bench,4,1.26,2,4.576278574,3.316278574,406.2984,4.062984,0.816217483
Aug 30 2012,2,outer coast,AquariumUkie1,bench,5,1.32,2,4.576278574,3.256278574,406.2984,4.062984,0.801450012
Aug 30 2012,2,outer coast,AquariumUkie1,bench,6,1.26,2,4.576278574,3.316278574,406.2984,4.062984,0.816217483
Aug 30 2012,2,outer coast,AquariumUkie1,bench,7,1.28,2,4.576278574,3.296278574,406.2984,4.062984,0.811294992
Aug 30 2012,2,outer coast,AquariumUkie1,bench,8,1.3,2,4.576278574,3.276278574,406.2984,4.062984,0.806372502
Aug 30 2012,2,outer coast,AquariumUkie1,bench,9,1.3,1,4.576278574,3.276278574,406.2984,4.062984,0.806372502
Aug 30 2012,2,outer coast,AquariumUkie1,bench,10,1.33,2,4.576278574,3.246278574,406.2984,4.062984,0.798988766
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,1,1.3,1,4.003566189,2.703566189,406.2984,4.062984,0.665413939
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,2,1.32,1,4.003566189,2.683566189,406.2984,4.062984,0.660491449
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,3,1.41,1,4.003566189,2.593566189,406.2984,4.062984,0.638340242
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,4,1.36,1,4.003566189,2.643566189,406.2984,4.062984,0.650646468
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,5,1.21,1,4.003566189,2.793566189,406.2984,4.062984,0.687565146
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,6,1.09,1,4.003566189,2.913566189,406.2984,4.062984,0.717100089
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,7,1.02,1,4.003566189,2.983566189,406.2984,4.062984,0.734328806
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,8,1.08,1,4.003566189,2.923566189,406.2984,4.062984,0.719561335
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,9,0.99,2,4.003566189,3.013566189,406.2984,4.062984,0.741712542
Aug 30 2012,2,outer coast,AquariumUkie2,cobble,10,1.04,1,4.003566189,2.963566189,406.2984,4.062984,0.729406315
Aug 30 2012,2,outer coast,ToquartBay,bench,1,2.08,2,5.001597684,2.921597684,403.86,4.0386,0.723418433
Aug 30 2012,2,outer coast,ToquartBay,bench,2,2.08,2,5.001597684,2.921597684,403.86,4.0386,0.723418433
Aug 30 2012,2,outer coast,ToquartBay,bench,3,2.02,2,5.001597684,2.981597684,403.86,4.0386,0.738275067
Aug 30 2012,2,outer coast,ToquartBay,bench,4,1.95,2,5.001597684,3.051597684,403.86,4.0386,0.755607806
Aug 30 2012,2,outer coast,ToquartBay,bench,5,2.07,2,5.001597684,2.931597684,403.86,4.0386,0.725894539
Aug 30 2012,2,outer coast,ToquartBay,bench,6,2.02,2,5.001597684,2.981597684,403.86,4.0386,0.738275067
Aug 30 2012,2,outer coast,ToquartBay,bench,7,2.09,2,5.001597684,2.911597684,403.86,4.0386,0.720942327
Aug 30 2012,2,outer coast,ToquartBay,bench,8,2.18,2,5.001597684,2.821597684,403.86,4.0386,0.698657377
Aug 30 2012,2,outer coast,ToquartBay,bench,9,2.26,2,5.001597684,2.741597684,403.86,4.0386,0.678848533
Aug 30 2012,2,outer coast,ToquartBay,bench,10,2.06,2,5.001597684,2.941597684,403.86,4.0386,0.728370644
Aug 30 2012,2,outer coast,ToquartBay,bench,11,1.98,2,5.001597684,3.021597684,403.86,4.0386,0.748179489
Aug 30 2012,2,outer coast,ToquartBay,bench,12,1.99,2,5.001597684,3.011597684,403.86,4.0386,0.745703383
Aug 30 2012,2,outer coast,ToquartBay,bench,13,2.23,2,5.001597684,2.771597684,403.86,4.0386,0.686276849
Aug 30 2012,2,outer coast,ToquartBay,cobble,1,1.18,2,3.417415321,2.237415321,403.86,4.0386,0.554007656
Aug 30 2012,2,outer coast,ToquartBay,cobble,2,1.3,1,3.417415321,2.117415321,403.86,4.0386,0.524294389
Aug 30 2012,2,outer coast,ToquartBay,cobble,3,1.05,1,3.417415321,2.367415321,403.86,4.0386,0.586197029
Aug 30 2012,2,outer coast,ToquartBay,cobble,4,1,2,3.417415321,2.417415321,403.86,4.0386,0.598577557
Aug 30 2012,2,outer coast,ToquartBay,cobble,5,0.98,2,3.417415321,2.437415321,403.86,4.0386,0.603529768
Aug 30 2012,2,outer coast,ToquartBay,cobble,6,0.93,2,3.417415321,2.487415321,403.86,4.0386,0.615910296
Aug 30 2012,2,outer coast,ToquartBay,cobble,7,1.04,1,3.417415321,2.377415321,403.86,4.0386,0.588673134
Aug 30 2012,2,outer coast,ToquartBay,cobble,8,0.98,1,3.417415321,2.437415321,403.86,4.0386,0.603529768
Aug 30 2012,2,outer coast,ToquartBay,cobble,9,0.97,1,3.417415321,2.447415321,403.86,4.0386,0.606005873
Aug 30 2012,2,outer coast,ToquartBay,cobble,10,0.99,2,3.417415321,2.427415321,403.86,4.0386,0.601053662
Aug 30 2012,2,outer coast,ToquartBay,cobble,11,1,2,3.417415321,2.417415321,403.86,4.0386,0.598577557
Aug 30 2012,2,outer coast,ToquartBay,cobble,12,0.92,2,3.417415321,2.497415321,403.86,4.0386,0.618386401
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,1,1.42,2,4.102028878,2.682028878,406.2984,4.062984,0.660113079
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,2,1.1,2,4.102028878,3.002028878,406.2984,4.062984,0.738872926
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,3,1.3,2,4.102028878,2.802028878,406.2984,4.062984,0.689648022
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,4,1.16,2,4.102028878,2.942028878,406.2984,4.062984,0.724105455
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,5,1.02,1,4.102028878,3.082028878,406.2984,4.062984,0.758562888
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,6,1.13,2,4.102028878,2.972028878,406.2984,4.062984,0.731489191
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,7,1.34,2,4.102028878,2.762028878,406.2984,4.062984,0.679803041
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,8,1.28,2,4.102028878,2.822028878,406.2984,4.062984,0.694570512
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,9,1.32,2,4.102028878,2.782028878,406.2984,4.062984,0.684725531
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,10,1.12,2,4.102028878,2.982028878,406.2984,4.062984,0.733950436
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,11,1.08,2,4.102028878,3.022028878,406.2984,4.062984,0.743795417
Sept 7 2012,2,outer coast,BamfieldHatchery,bench,12,1.28,1,4.102028878,2.822028878,406.2984,4.062984,0.694570512
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,1,1.24,1,4.102028878,2.862028878,406.2984,4.062984,0.704415493
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,2,1.28,1,4.102028878,2.822028878,406.2984,4.062984,0.694570512
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,3,1.22,1,4.102028878,2.882028878,406.2984,4.062984,0.709337984
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,4,1.3,1,4.102028878,2.802028878,406.2984,4.062984,0.689648022
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,5,1.18,1,4.102028878,2.922028878,406.2984,4.062984,0.719182965
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,6,1.2,1,4.102028878,2.902028878,406.2984,4.062984,0.714260474
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,7,1.24,2,4.102028878,2.862028878,406.2984,4.062984,0.704415493
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,8,1.24,2,4.102028878,2.862028878,406.2984,4.062984,0.704415493
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,9,1.3,1,4.102028878,2.802028878,406.2984,4.062984,0.689648022
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,10,1.2,2,4.102028878,2.902028878,406.2984,4.062984,0.714260474
Sept 7 2012,2,outer coast,BamfieldHatchery,cobble,11,1.24,1,4.102028878,2.862028878,406.2984,4.062984,0.704415493
june 22 2012,1,Vancouver,WhytecliffVan,bench,1,1.99,1,5.808864574,3.818864574,495.6048,4.956048,0.770546325
june 22 2012,1,Vancouver,WhytecliffVan,bench,2,1.89,1,5.808864574,3.918864574,495.6048,4.956048,0.790723692
june 22 2012,1,Vancouver,WhytecliffVan,bench,3,1.88,1,5.808864574,3.928864574,495.6048,4.956048,0.792741429
june 22 2012,1,Vancouver,WhytecliffVan,bench,4,1.79,1,5.808864574,4.018864574,495.6048,4.956048,0.810901059
june 22 2012,1,Vancouver,WhytecliffVan,bench,5,2.15,1,5.808864574,3.658864574,495.6048,4.956048,0.738262538
june 22 2012,1,Vancouver,WhytecliffVan,bench,6,2.06,1,5.808864574,3.748864574,495.6048,4.956048,0.756422168
june 22 2012,1,Vancouver,WhytecliffVan,bench,7,1.99,1,5.808864574,3.818864574,495.6048,4.956048,0.770546325
june 22 2012,1,Vancouver,WhytecliffVan,cobble,1,3.14,2,5.808864574,2.668864574,495.6048,4.956048,0.538506603
june 22 2012,1,Vancouver,WhytecliffVan,cobble,2,3.22,2,5.808864574,2.588864574,495.6048,4.956048,0.52236471
june 22 2012,1,Vancouver,WhytecliffVan,cobble,3,3.15,2,5.808864574,2.658864574,495.6048,4.956048,0.536488866
june 22 2012,1,Vancouver,WhytecliffVan,cobble,4,3.21,1,5.808864574,2.598864574,495.6048,4.956048,0.524382446
june 22 2012,1,Vancouver,WhytecliffVan,cobble,5,2.96,2,5.808864574,2.848864574,495.6048,4.956048,0.574825864
june 22 2012,1,Vancouver,WhytecliffVan,cobble,6,3.02,2,5.808864574,2.788864574,495.6048,4.956048,0.562719444
june 22 2012,1,Vancouver,WhytecliffVan,cobble,7,3.05,1,5.808864574,2.758864574,495.6048,4.956048,0.556666234
june 22 2012,1,Vancouver,WhytecliffVan,cobble,8,2.84,2,5.808864574,2.968864574,495.6048,4.956048,0.599038705
june 22 2012,1,Vancouver,WhytecliffVan,cobble,9,2.99,1,5.808864574,2.818864574,495.6048,4.956048,0.568772654
june 22 2012,1,Vancouver,WhytecliffVan,cobble,10,3.11,1,5.808864574,2.698864574,495.6048,4.956048,0.544559813
june 22 2012,1,Vancouver,WhytecliffVan,cobble,11,3.29,1,5.808864574,2.518864574,495.6048,4.956048,0.508240553
june 22 2012,1,Vancouver,WhytecliffVan,cobble,12,3.25,1,5.808864574,2.558864574,495.6048,4.956048,0.516311499
june 22 2012,1,Vancouver,CopperCoveVan,bench,1,0.74,2,4.613836432,3.873836432,495.6048,4.956048,0.781638199
june 22 2012,1,Vancouver,CopperCoveVan,bench,2,0.82,2,4.613836432,3.793836432,495.6048,4.956048,0.765496305
june 22 2012,1,Vancouver,CopperCoveVan,bench,3,0.75,2,4.613836432,3.863836432,495.6048,4.956048,0.779620462
june 22 2012,1,Vancouver,CopperCoveVan,bench,4,0.89,1,4.613836432,3.723836432,495.6048,4.956048,0.751372148
june 22 2012,1,Vancouver,CopperCoveVan,bench,5,0.63,2,4.613836432,3.983836432,495.6048,4.956048,0.803833303
june 22 2012,1,Vancouver,CopperCoveVan,bench,6,0.6,1,4.613836432,4.013836432,495.6048,4.956048,0.809886513
june 22 2012,1,Vancouver,CopperCoveVan,bench,7,0.75,1,4.613836432,3.863836432,495.6048,4.956048,0.779620462
june 22 2012,1,Vancouver,CopperCoveVan,bench,8,0.66,1,4.613836432,3.953836432,495.6048,4.956048,0.797780093
june 22 2012,1,Vancouver,CopperCoveVan,bench,9,0.67,2,4.613836432,3.943836432,495.6048,4.956048,0.795762356
june 22 2012,1,Vancouver,CopperCoveVan,bench,10,0.65,2,4.613836432,3.963836432,495.6048,4.956048,0.799797829
june 22 2012,1,Vancouver,CopperCoveVan,bench,11,0.94,1,4.613836432,3.673836432,495.6048,4.956048,0.741283465
